time_sec,Section,sats,time,lat,long,velocity,afr,heading,height,FixType,accelX,accelY,accelZ,accelSqrt,gyroX,gyroY,gyroZ,magX,magY,magZ,mDirection,Time_ms
43717,Practice,16,43716.55,797.88612,-6054.17688,0.126,8.611168204830978,7.363,8.488,3,0,0,0,0,0,0,0,0,0,0,0,0
43718,Practice,15,43717.5,797.886132,-6054.176898,0.097,9.515801826171796,7.363,8.532,3,0,0,0,0,0,0,0,0,0,0,0,0
43719,Practice,15,43718.55,797.886156,-6054.176922,0.245,9.376914951793864,7.363,8.585,3,0,0,0,0,0,0,0,0,0,0,0,0
43720,Practice,15,43719.5,797.88618,-6054.176946,0.112,9.358330391086264,7.363,8.623,3,0,0,0,0,0,0,0,0,0,0,0,0
43721,Practice,15,43720.55,797.88621,-6054.176982,0.068,9.169765733406225,7.363,8.668,3,0,0,0,0,0,0,0,0,0,0,0,0
43722,Practice,15,43721.5,797.886228,-6054.177012,0.166,9.04767502445804,7.363,8.706,3,0,0,0,0,0,0,0,0,0,0,0,0
43723,Practice,15,43722.55,797.886258,-6054.177042,0.144,9.279920461517424,7.363,8.742,3,0,0,0,0,0,0,0,0,0,0,0,0
43724,Practice,15,43723.5,797.886276,-6054.177078,0.061,9.157252507092656,7.363,8.783,3,0,0,0,0,0,0,0,0,0,0,0,0
43725,Practice,16,43724.55,797.886288,-6054.17709,0.043,9.22247468493817,7.363,8.781,3,0,0,0,0,0,0,0,0,0,0,0,0
43726,Practice,15,43725.5,797.886294,-6054.177096,0.176,8.922482304700543,7.363,8.758,3,0,0,0,0,0,0,0,0,0,0,0,0
43727,Practice,15,43726.55,797.886312,-6054.177114,0.058,9.218076582073444,7.363,8.736,3,0,0,0,0,0,0,0,0,0,0,0,0
43728,Practice,15,43727.5,797.886324,-6054.177126,0.101,8.731775646457894,7.363,8.767,3,0,0,0,0,0,0,0,0,0,0,0,0
43729,Practice,16,43728.55,797.88633,-6054.177144,0.115,9.218995245524669,7.363,8.794,3,0,0,0,0,0,0,0,0,0,0,0,0
43730,Practice,16,43729.6,797.886342,-6054.177162,0.202,9.370912288958769,7.363,8.819,3,0,0,0,0,0,0,0,0,0,0,0,0
43731,Practice,15,43730.65,797.886354,-6054.177192,0.115,8.91122249643798,7.363,8.869,3,0,0,0,0,0,0,0,0,0,0,0,0
43732,Practice,15,43731.6,797.886354,-6054.177204,0.23,8.473758207691487,7.363,8.932,3,0,0,0,0,0,0,0,0,0,0,0,0
43733,Practice,16,43732.6,797.88636,-6054.177222,0.061,8.580739520201414,7.363,8.942,3,0,0,0,0,0,0,0,0,0,0,0,0
43734,Practice,15,43733.55,797.886372,-6054.177252,0.047,9.352782266243905,7.363,9.022,3,0,0,0,0,0,0,0,0,0,0,0,0
43735,Practice,15,43734.55,797.886378,-6054.177288,0.133,9.015031534185413,7.363,9.108,3,0,0,0,0,0,0,0,0,0,0,0,0
43736,Practice,15,43735.5,797.886396,-6054.177306,0.112,9.014379660461964,7.363,9.167,3,0,0,0,0,0,0,0,0,0,0,0,0
43737,Practice,15,43736.55,797.88642,-6054.177318,0.126,9.17695518831342,7.363,9.197,3,0,0,0,0,0,0,0,0,0,0,0,0
43738,Practice,15,43737.5,797.88642,-6054.17736,0.234,9.60370745309372,7.363,9.243,3,0,0,0,0,0,0,0,0,0,0,0,0
43739,Practice,16,43738.55,797.886438,-6054.177396,0.083,8.884551619826679,7.363,9.222,3,0,0,0,0,0,0,0,0,0,0,0,0
43740,Practice,15,43739.5,797.886468,-6054.177408,0.194,9.378184307606332,7.363,9.209,3,0,0,0,0,0,0,0,0,0,0,0,0
43741,Practice,15,43740.55,797.886492,-6054.177426,0.025,8.434862558729057,7.363,9.112,3,0,0,0,0,0,0,0,0,0,0,0,0
43742,Practice,15,43741.5,797.886516,-6054.17745,0.176,9.213075855862934,7.363,9.083,3,0,0,0,0,0,0,0,0,0,0,0,0
43743,Practice,15,43742.55,797.886546,-6054.177474,0.011,9.128635840094258,7.363,9.015,3,0,0,0,0,0,0,0,0,0,0,0,0
43744,Practice,15,43743.5,797.886576,-6054.177498,0.036,9.350556308637437,7.363,8.988,3,0,0,0,0,0,0,0,0,0,0,0,0
43745,Practice,15,43744.55,797.886594,-6054.177522,0.094,8.724266969412742,7.363,8.978,3,0,0,0,0,0,0,0,0,0,0,0,0
43746,Practice,16,43745.5,797.886612,-6054.177546,0.162,8.825350112955824,7.363,8.939,3,0,0,0,0,0,0,0,0,0,0,0,0
43747,Practice,15,43746.55,797.886642,-6054.177582,0.079,9.208333365244751,7.363,8.858,3,0,0,0,0,0,0,0,0,0,0,0,0
43748,Practice,15,43747.5,797.88666,-6054.177612,0.079,9.528440860136213,7.363,8.806,3,0,0,0,0,0,0,0,0,0,0,0,0
43749,Practice,15,43748.55,797.886678,-6054.177648,0.137,9.133767786065205,7.363,8.793,3,0,0,0,0,0,0,0,0,0,0,0,0
43750,Practice,15,43749.5,797.886696,-6054.177672,0.014,9.005315290097435,7.363,8.788,3,0,0,0,0,0,0,0,0,0,0,0,0
43751,Practice,15,43750.55,797.886696,-6054.177678,0.054,9.364465052584537,7.363,8.822,3,0,0,0,0,0,0,0,0,0,0,0,0
43752,Practice,15,43751.5,797.886696,-6054.177678,0.061,8.800424156881187,7.363,8.889,3,0,0,0,0,0,0,0,0,0,0,0,0
43753,Practice,15,43752.55,797.886684,-6054.177678,0.09,8.9836899051624,7.363,9.001,3,0,0,0,0,0,0,0,0,0,0,0,0
43754,Practice,15,43753.5,797.886672,-6054.177684,0.068,9.214699304204425,7.363,9.105,3,0,0,0,0,0,0,0,0,0,0,0,0
43755,Practice,15,43754.55,797.886654,-6054.177696,0.162,8.661819943915392,7.363,9.223,3,0,0,0,0,0,0,0,0,0,0,0,0
43756,Practice,16,43755.5,797.886654,-6054.177702,0.065,8.972516081910022,7.363,9.274,3,0,0,0,0,0,0,0,0,0,0,0,0
43757,Practice,15,43756.55,797.886648,-6054.177708,0.112,9.40264542564957,7.363,9.377,3,0,0,0,0,0,0,0,0,0,0,0,0
43758,Practice,15,43757.5,797.886636,-6054.177714,0.101,9.160173831071225,7.363,9.461,3,0,0,0,0,0,0,0,0,0,0,0,0
43759,Practice,15,43758.55,797.886624,-6054.177714,0.122,9.383777651873112,7.363,9.559,3,0,0,0,0,0,0,0,0,0,0,0,0
43760,Practice,15,43759.5,797.886618,-6054.177714,0.097,9.120638099807971,7.363,9.632,3,0,0,0,0,0,0,0,0,0,0,0,0
43800,Practice,15,43800.0,797.886612,-6054.177708,0.04,9.215737317532446,7.363,9.68,3,0,0,0,0,0,0,0,0,0,0,0,0
43801,Practice,15,43800.55,797.8866,-6054.177714,0.205,9.139427841504132,7.363,9.702,3,0,0,0,0,0,0,0,0,0,0,0,0
43802,Practice,15,43801.5,797.886582,-6054.177702,0.184,8.571532586740863,7.363,9.792,3,0,0,0,0,0,0,0,0,0,0,0,0
43803,Practice,15,43802.55,797.886558,-6054.177702,0.094,8.283330268680015,7.363,9.895,3,0,0,0,0,0,0,0,0,0,0,0,0
43804,Practice,15,43803.5,797.88654,-6054.177678,0.05,9.16629837104354,7.363,10.006,3,0,0,0,0,0,0,0,0,0,0,0,0
43805,Practice,15,43804.55,797.88651,-6054.177654,0.115,9.046792526094082,7.363,10.17,3,0,0,0,0,0,0,0,0,0,0,0,0
43806,Practice,15,43805.5,797.886492,-6054.17763,0.187,8.808734666083804,7.363,10.304,3,0,0,0,0,0,0,0,0,0,0,0,0
43807,Practice,15,43806.55,797.886474,-6054.177618,0.133,8.827482977934308,7.363,10.4,3,0,0,0,0,0,0,0,0,0,0,0,0
43808,Practice,15,43807.5,797.886444,-6054.177594,0.126,8.575183925945158,7.363,10.537,3,0,0,0,0,0,0,0,0,0,0,0,0
43809,Practice,15,43808.55,797.886414,-6054.177564,0.104,8.872271787655949,7.363,10.694,3,0,0,0,0,0,0,0,0,0,0,0,0
43810,Practice,15,43809.5,797.886396,-6054.177534,0.043,9.783462257047644,7.363,10.821,3,0,0,0,0,0,0,0,0,0,0,0,0
43811,Practice,15,43810.55,797.886372,-6054.177504,0.022,9.297488848047404,7.363,10.939,3,0,0,0,0,0,0,0,0,0,0,0,0
43812,Practice,15,43811.5,797.886354,-6054.17748,0.115,9.1054566439422,7.363,11.005,3,0,0,0,0,0,0,0,0,0,0,0,0
43813,Practice,15,43812.55,797.886336,-6054.177462,0.173,8.66538060756274,7.363,11.072,3,0,0,0,0,0,0,0,0,0,0,0,0
43814,Practice,15,43813.5,797.886318,-6054.177438,0.032,8.656778077764228,7.363,11.151,3,0,0,0,0,0,0,0,0,0,0,0,0
43815,Practice,16,43814.55,797.886306,-6054.17742,0.108,8.844259915577366,7.363,11.185,3,0,0,0,0,0,0,0,0,0,0,0,0
43816,Practice,15,43815.5,797.8863,-6054.177414,0.205,9.08759149986331,7.363,11.223,3,0,0,0,0,0,0,0,0,0,0,0,0
43817,Practice,15,43816.55,797.886282,-6054.177408,0.198,9.153374940127163,7.363,11.242,3,0,0,0,0,0,0,0,0,0,0,0,0
43818,Practice,15,43817.5,797.88627,-6054.177414,0.148,9.027209028927905,7.363,11.242,3,0,0,0,0,0,0,0,0,0,0,0,0
43819,Practice,15,43818.55,797.886258,-6054.17742,0.104,9.310408510345042,7.363,11.262,3,0,0,0,0,0,0,0,0,0,0,0,0
43820,Practice,16,43819.5,797.886246,-6054.177408,0.079,9.149318572109667,7.363,11.263,3,0,0,0,0,0,0,0,0,0,0,0,0
43821,Practice,15,43820.55,797.886234,-6054.177396,0.209,8.904375926843034,7.363,11.301,3,0,0,0,0,0,0,0,0,0,0,0,0
43822,Practice,15,43821.5,797.886228,-6054.177384,0.083,9.384456909048396,7.363,11.313,3,0,0,0,0,0,0,0,0,0,0,0,0
43823,Practice,15,43822.55,797.886222,-6054.177348,0.482,9.32799791703478,7.363,11.251,3,0,0,0,0,0,0,0,0,0,0,0,0
43824,Practice,15,43823.5,797.88621,-6054.177354,0.407,8.982565363894595,7.363,11.219,3,0,0,0,0,0,0,0,0,0,0,0,0
43825,Practice,16,43824.55,797.886204,-6054.177336,0.23,8.807185214009131,7.363,11.097,3,0,0,0,0,0,0,0,0,0,0,0,0
43826,Practice,16,43825.5,797.886198,-6054.177312,0.187,9.23480045240559,7.363,11.116,3,0,0,0,0,0,0,0,0,0,0,0,0
43827,Practice,16,43826.55,797.886192,-6054.177288,0.054,9.461941943229192,7.363,11.017,3,0,0,0,0,0,0,0,0,0,0,0,0
43828,Practice,15,43827.5,797.886192,-6054.177276,0.248,8.411024932432017,7.363,10.954,3,0,0,0,0,0,0,0,0,0,0,0,0
43829,Practice,15,43828.55,797.886192,-6054.177258,0.112,9.318886280573285,7.363,10.884,3,0,0,0,0,0,0,0,0,0,0,0,0
43830,Practice,15,43829.5,797.886198,-6054.177276,0.122,9.37981716350681,7.363,10.919,3,0,0,0,0,0,0,0,0,0,0,0,0
43831,Practice,15,43830.55,797.886198,-6054.177276,0.216,9.050549724255472,7.363,10.907,3,0,0,0,0,0,0,0,0,0,0,0,0
43832,Practice,16,43831.5,797.886198,-6054.177264,0.104,8.601342645055231,7.363,10.922,3,0,0,0,0,0,0,0,0,0,0,0,0
43833,Practice,15,43832.55,797.886198,-6054.177246,0.083,9.056111178772,7.363,10.9,3,0,0,0,0,0,0,0,0,0,0,0,0
43834,Practice,15,43833.5,797.886186,-6054.177216,0.112,8.92294513095562,7.363,10.897,3,0,0,0,0,0,0,0,0,0,0,0,0
43835,Practice,15,43834.55,797.886168,-6054.177186,0.277,8.891222154066243,7.363,10.923,3,0,0,0,0,0,0,0,0,0,0,0,0
43836,Practice,15,43835.5,797.886162,-6054.177162,0.234,8.833424244990223,7.363,10.917,3,0,0,0,0,0,0,0,0,0,0,0,0
43837,Practice,15,43836.55,797.886156,-6054.177126,0.133,9.099609216962245,7.363,10.838,3,0,0,0,0,0,0,0,0,0,0,0,0
43838,Practice,15,43837.5,797.886144,-6054.177078,0.04,9.011053276851417,7.363,10.714,3,0,0,0,0,0,0,0,0,0,0,0,0
43839,Practice,15,43838.55,797.886126,-6054.177018,0.13,9.358325506445956,7.363,10.559,3,0,0,0,0,0,0,0,0,0,0,0,0
43840,Practice,15,43839.5,797.886114,-6054.17697,0.148,9.173495636924248,7.363,10.442,3,0,0,0,0,0,0,0,0,0,0,0,0
43841,Practice,15,43840.55,797.886102,-6054.176916,0.086,8.637156738912488,7.363,10.34,3,0,0,0,0,0,0,0,0,0,0,0,0
43842,Practice,15,43841.5,797.88609,-6054.176874,0.122,8.952847567751565,7.363,10.233,3,0,0,0,0,0,0,0,0,0,0,0,0
43843,Practice,16,43842.55,797.886084,-6054.176844,0.007,8.7437371303868,7.363,10.153,3,0,0,0,0,0,0,0,0,0,0,0,0
43844,Practice,15,43843.5,797.886084,-6054.176814,0.162,9.224253732125508,7.363,10.083,3,0,0,0,0,0,0,0,0,0,0,0,0

43845,Practice,15,43844.55,797.886078,-6054.17679,0.155,8.917574177337675,7.363,9.962,3,0,0,0,0,0,0,0,0,0,0,0,0
43846,Practice,15,43845.5,797.886084,-6054.176742,0.083,9.122493212271293,7.363,9.804,3,0,0,0,0,0,0,0,0,0,0,0,0
43847,Practice,15,43846.55,797.88609,-6054.176712,0.155,9.396814827338448,7.363,9.665,3,0,0,0,0,0,0,0,0,0,0,0,0
43848,Practice,15,43847.5,797.886084,-6054.176688,0.094,9.06266303574837,7.363,9.588,3,0,0,0,0,0,0,0,0,0,0,0,0
43849,Practice,15,43848.55,797.886084,-6054.17667,0.108,8.93805252423945,7.363,9.456,3,0,0,0,0,0,0,0,0,0,0,0,0
43850,Practice,15,43849.5,797.886084,-6054.176652,0.032,8.855746753499862,7.363,9.354,3,0,0,0,0,0,0,0,0,0,0,0,0
43851,Practice,15,43850.55,797.886072,-6054.176634,0.079,8.980769232767239,7.363,9.263,3,0,0,0,0,0,0,0,0,0,0,0,0
43852,Practice,14,43851.5,797.886072,-6054.176634,0.205,9.29440739912443,7.363,9.147,3,0,0,0,0,0,0,0,0,0,0,0,0
43853,Practice,15,43852.55,797.886114,-6054.176556,0.054,8.795617931355284,7.363,8.815,3,0,0,0,0,0,0,0,0,0,0,0,0
43854,Practice,14,43853.5,797.886132,-6054.176532,0.079,8.483653438113082,7.363,8.644,3,0,0,0,0,0,0,0,0,0,0,0,0
43855,Practice,15,43854.55,797.886168,-6054.176472,0.054,9.165145493627191,7.363,8.344,3,0,0,0,0,0,0,0,0,0,0,0,0
43856,Practice,15,43855.5,797.88618,-6054.176454,0.054,8.949343372155631,7.363,8.156,3,0,0,0,0,0,0,0,0,0,0,0,0
43857,Practice,15,43856.55,797.886192,-6054.17646,0.284,8.966990958895247,7.363,7.999,3,0,0,0,0,0,0,0,0,0,0,0,0
43858,Practice,15,43857.5,797.886204,-6054.17646,0.072,8.937132801223003,7.363,7.899,3,0,0,0,0,0,0,0,0,0,0,0,0
43859,Practice,15,43858.55,797.886204,-6054.176454,0.108,8.932788199416862,7.363,7.757,3,0,0,0,0,0,0,0,0,0,0,0,0
43860,Practice,15,43859.5,797.886204,-6054.176448,0.104,8.593978190270615,7.363,7.652,3,0,0,0,0,0,0,0,0,0,0,0,0
43900,Practice,15,43900.0,797.88621,-6054.176448,0.187,9.398828336562117,7.363,7.578,3,0,0,0,0,0,0,0,0,0,0,0,0
43901,Practice,15,43900.55,797.886216,-6054.176436,0.115,9.100658077865043,7.363,7.506,3,0,0,0,0,0,0,0,0,0,0,0,0
43902,Practice,15,43901.5,797.886222,-6054.17643,0.061,9.325977166400444,7.363,7.391,3,0,0,0,0,0,0,0,0,0,0,0,0
43903,Practice,14,43902.55,797.886228,-6054.17643,0.119,9.184889245012284,7.363,7.283,3,0,0,0,0,0,0,0,0,0,0,0,0
43904,Practice,15,43903.5,797.88627,-6054.176346,0.083,9.311288500042302,7.363,6.952,3,0,0,0,0,0,0,0,0,0,0,0,0
43905,Practice,15,43904.55,797.886306,-6054.176268,0.162,8.914214025466057,7.363,6.641,3,0,0,0,0,0,0,0,0,0,0,0,0
43906,Practice,15,43905.5,797.886336,-6054.17622,0.04,9.3356836817401,7.363,6.424,3,0,0,0,0,0,0,0,0,0,0,0,0
43907,Practice,15,43906.55,797.88636,-6054.17619,0.122,8.490430575481946,7.363,6.187,3,0,0,0,0,0,0,0,0,0,0,0,0
43908,Practice,15,43907.5,797.886372,-6054.176166,0.065,8.612698608616688,7.363,5.988,3,0,0,0,0,0,0,0,0,0,0,0,0
43909,Practice,16,43908.55,797.886372,-6054.176148,0.212,8.820599389667564,7.363,5.856,3,0,0,0,0,0,0,0,0,0,0,0,0
43910,Practice,16,43909.5,797.886372,-6054.176118,0.191,8.699355644492588,7.363,5.787,3,0,0,0,0,0,0,0,0,0,0,0,0
43911,Practice,15,43910.55,797.88636,-6054.176106,0.043,8.663477820998246,7.363,5.732,3,0,0,0,0,0,0,0,0,0,0,0,0
43912,Practice,16,43911.5,797.886348,-6054.176076,0.061,9.31479586498544,7.363,5.689,3,0,0,0,0,0,0,0,0,0,0,0,0
43913,Practice,16,43912.55,797.886354,-6054.176052,0.079,8.639363327333088,7.363,5.508,3,0,0,0,0,0,0,0,0,0,0,0,0
43914,Practice,16,43913.5,797.886342,-6054.176016,0.058,9.065808068414585,7.363,5.468,3,0,0,0,0,0,0,0,0,0,0,0,0
43915,Practice,16,43914.55,797.886348,-6054.17601,0.083,9.204775793408206,7.363,5.323,3,0,0,0,0,0,0,0,0,0,0,0,0
43916,Practice,16,43915.5,797.886366,-6054.176016,0.194,9.478549865645038,7.363,5.14,3,0,0,0,0,0,0,0,0,0,0,0,0
43917,Practice,16,43916.55,797.886384,-6054.176016,0.083,8.812375143752709,7.363,5.002,3,0,0,0,0,0,0,0,0,0,0,0,0
43918,Practice,16,43917.5,797.886396,-6054.176022,0.202,9.16747463993968,7.363,4.871,3,0,0,0,0,0,0,0,0,0,0,0,0
43919,Practice,16,43918.55,797.886408,-6054.17604,0.119,8.969605027094444,7.363,4.709,3,0,0,0,0,0,0,0,0,0,0,0,0
43920,Practice,15,43919.5,797.886408,-6054.17604,0.148,9.233515994421804,7.363,4.609,3,0,0,0,0,0,0,0,0,0,0,0,0
43921,Practice,16,43920.55,797.886396,-6054.176028,0.241,8.43392742877913,7.363,4.524,3,0,0,0,0,0,0,0,0,0,0,0,0
43922,Practice,16,43921.5,797.886402,-6054.176034,0.086,9.108845121260744,7.363,4.371,3,0,0,0,0,0,0,0,0,0,0,0,0
43923,Practice,15,43922.55,797.886402,-6054.176028,0.086,9.038481837935931,7.363,4.258,3,0,0,0,0,0,0,0,0,0,0,0,0
43924,Practice,15,43923.5,797.88639,-6054.176016,0.083,8.851403422593279,7.363,4.149,3,0,0,0,0,0,0,0,0,0,0,0,0
43925,Practice,16,43924.55,797.886384,-6054.176004,0.086,9.021343688247772,7.363,4.072,3,0,0,0,0,0,0,0,0,0,0,0,0
43926,Practice,15,43925.5,797.88639,-6054.176022,0.151,9.343495211084042,7.363,3.926,3,0,0,0,0,0,0,0,0,0,0,0,0
43927,Practice,15,43926.55,797.886408,-6054.176028,0.112,8.956760470948597,7.363,3.745,3,0,0,0,0,0,0,0,0,0,0,0,0
43928,Practice,15,43927.5,797.886414,-6054.176004,0.158,8.95376544755503,7.363,3.573,3,0,0,0,0,0,0,0,0,0,0,0,0
43929,Practice,15,43928.55,797.886408,-6054.17595,0.036,8.638813020693975,7.363,3.375,3,0,0,0,0,0,0,0,0,0,0,0,0
43930,Practice,15,43929.5,797.886408,-6054.175896,0.119,9.234383705852084,7.363,3.213,3,0,0,0,0,0,0,0,0,0,0,0,0
43931,Practice,15,43930.55,797.886414,-6054.175854,0.061,8.762855881131703,7.363,3.029,3,0,0,0,0,0,0,0,0,0,0,0,0
43932,Practice,15,43931.5,797.886414,-6054.17583,0.148,8.911972826664195,7.363,2.944,3,0,0,0,0,0,0,0,0,0,0,0,0
43933,Practice,15,43932.55,797.886414,-6054.1758,0.151,8.9447832690473,7.363,2.79,3,0,0,0,0,0,0,0,0,0,0,0,0
43934,Practice,15,43933.5,797.886426,-6054.175752,0.09,9.101661866642416,7.363,2.565,3,0,0,0,0,0,0,0,0,0,0,0,0
43935,Practice,16,43934.55,797.886432,-6054.175686,0.173,9.19855064192156,7.363,2.277,3,0,0,0,0,0,0,0,0,0,0,0,0
43936,Practice,15,43935.5,797.886432,-6054.17565,0.108,9.19735422968034,7.363,2.093,3,0,0,0,0,0,0,0,0,0,0,0,0
43937,Practice,16,43936.55,797.886456,-6054.175626,0.151,8.56790373533874,7.363,1.826,3,0,0,0,0,0,0,0,0,0,0,0,0
43938,Practice,15,43937.5,797.886474,-6054.175602,0.086,9.232559412318524,7.363,1.576,3,0,0,0,0,0,0,0,0,0,0,0,0
43939,Practice,16,43938.55,797.886486,-6054.175566,0.058,8.86999406433806,7.363,1.363,3,0,0,0,0,0,0,0,0,0,0,0,0
43940,Practice,15,43939.5,797.886498,-6054.175542,0.126,8.638578995424249,7.363,1.144,3,0,0,0,0,0,0,0,0,0,0,0,0
43941,Practice,15,43940.55,797.886492,-6054.175518,0.144,9.030573418604025,7.363,1.02,3,0,0,0,0,0,0,0,0,0,0,0,0
43942,Practice,15,43941.5,797.886498,-6054.175488,0.151,9.129889336861934,7.363,0.875,3,0,0,0,0,0,0,0,0,0,0,0,0
43943,Practice,15,43942.55,797.886504,-6054.175446,0.119,8.692684737079315,7.363,0.739,3,0,0,0,0,0,0,0,0,0,0,0,0
43944,Practice,16,43943.5,797.886504,-6054.175404,0.112,8.926116733543063,7.363,0.663,3,0,0,0,0,0,0,0,0,0,0,0,0
43945,Practice,15,43944.55,797.886504,-6054.175368,0.158,9.413848068450369,7.363,0.55,3,0,0,0,0,0,0,0,0,0,0,0,0
43946,Practice,16,43945.5,797.886498,-6054.175326,0.083,8.848414357690157,7.363,0.45,3,0,0,0,0,0,0,0,0,0,0,0,0
43947,Practice,16,43946.55,797.886492,-6054.17529,0.029,8.61642706556452,7.363,0.356,3,0,0,0,0,0,0,0,0,0,0,0,0
43948,Practice,16,43947.5,797.88648,-6054.175248,0.032,9.031217088422183,7.363,0.281,3,0,0,0,0,0,0,0,0,0,0,0,0
43949,Practice,16,43948.55,797.886474,-6054.175212,0.137,9.011963134626068,7.363,0.222,3,0,0,0,0,0,0,0,0,0,0,0,0
43950,Practice,16,43949.5,797.886474,-6054.175182,0.133,9.473929809950675,7.363,0.165,3,0,0,0,0,0,0,0,0,0,0,0,0
43951,Practice,15,43950.55,797.886462,-6054.175158,0.122,9.126309237607432,7.363,0.172,3,0,0,0,0,0,0,0,0,0,0,0,0
43952,Practice,16,43951.5,797.886456,-6054.17514,0.09,9.808705957256636,7.363,0.226,3,0,0,0,0,0,0,0,0,0,0,0,0
43953,Practice,16,43952.55,797.886456,-6054.175128,0.162,8.838225708316656,7.363,0.342,3,0,0,0,0,0,0,0,0,0,0,0,0
43954,Practice,16,43953.5,797.88645,-6054.175098,0.292,8.740849033514788,7.363,0.367,3,0,0,0,0,0,0,0,0,0,0,0,0
43955,Practice,16,43954.55,797.88645,-6054.175062,0.155,9.412388862622027,7.363,0.393,3,0,0,0,0,0,0,0,0,0,0,0,0
43956,Practice,16,43955.5,797.88645,-6054.175062,0.187,9.295402677806804,7.363,0.444,3,0,0,0,0,0,0,0,0,0,0,0,0
43957,Practice,16,43956.55,797.886456,-6054.175068,0.158,9.66716517427304,7.363,0.497,3,0,0,0,0,0,0,0,0,0,0,0,0
43958,Practice,16,43957.5,797.88645,-6054.175068,0.086,8.64897306978936,7.363,0.646,3,0,0,0,0,0,0,0,0,0,0,0,0
43959,Practice,16,43958.55,797.886462,-6054.175074,0.144,9.340726698351276,7.363,0.695,3,0,0,0,0,0,0,0,0,0,0,0,0
43960,Practice,16,43959.5,797.886462,-6054.175074,0.133,9.16004721196141,7.363,0.725,3,0,0,0,0,0,0,0,0,0,0,0,0
44000,Practice,16,44000.0,797.886462,-6054.175074,0.115,8.888439491158236,7.363,0.776,3,0,0,0,0,0,0,0,0,0,0,0,0
44001,Practice,16,44000.55,797.886468,-6054.17505,0.493,8.765170356065129,7.363,0.77,3,0,0,0,0,0,0,0,0,0,0,0,0
44002,Practice,15,44001.5,797.886534,-6054.174834,1.926,9.011326553403322,290.877,0.544,3,0,0,0,0,0,0,0,0,0,0,0,0
44003,Practice,16,44002.55,797.886642,-6054.174408,2.999,9.07793704024839,284.066,0.821,3,0,0,0,0,0,0,0,0,0,0,0,0
44004,Practice,16,44003.5,797.886738,-6054.173952,3.672,8.967280240144301,282.49,1.019,3,0,0,0,0,0,0,0,0,0,0,0,0
44005,Practice,16,44004.55,797.886906,-6054.173526,3.175,9.24869230118172,288.849,1.135,3,0,0,0,0,0,0,0,0,0,0,0,0
44006,Practice,15,44005.5,797.887116,-6054.173154,3.218,8.98761311259701,297.754,1.043,3,0,0,0,0,0,0,0,0,0,0,0,0
44007,Practice,16,44006.55,797.887302,-6054.172722,3.355,9.297976796709092,286.572,1.224,3,0,0,0,0,0,0,0,0,0,0,0,0
44008,Practice,16,44007.5,797.8875,-6054.172374,3.118,9.557094642352215,296.56,1.204,3,0,0,0,0,0,0,0,0,0,0,0,0
44009,Practice,16,44008.55,797.887578,-6054.172242,0.198,9.853912391346675,296.699,1.289,3,0,0,0,0,0,0,0,0,0,0,0,0
44010,Practice,16,44009.5,797.887536,-6054.172332,0.961,9.18071667149297,165.442,1.601,3,0,0,0,0,0,0,0,0,0,0,0,0
44011,Practice,16,44010.55,797.887362,-6054.172656,3.668,9.243810563036446,131.087,1.697,3,0,0,0,0,0,0,0,0,0,0,0,0
44012,Practice,16,44011.5,797.886618,-6054.17346,9.896,10.469690309304722,141.696,1.598,3,0,0,0,0,0,0,0,0,0,0,0,0
44013,Practice,16,44012.55,797.884584,-6054.174624,19.037,11.212813858792376,155.158,1.786,3,0,0,0,0,0,0,0,0,0,0,0,0
44014,Practice,16,44013.5,797.881308,-6054.176598,31.421,12.696885311464529,146.159,1.808,3,0,0,0,0,0,0,0,0,0,0,0,0
44015,Practice,16,44014.55,797.876778,-6054.180468,38.012,14.756832653711644,137.157,1.696,3,0,0,0,0,0,0,0,0,0,0,0,0
44016,Practice,16,44015.5,797.872806,-6054.184344,38.844,14.20466944265192,135.754,1.607,3,0,0,0,0,0,0,0,0,0,0,0,0
44017,Practice,16,44016.55,797.868462,-6054.18864,38.416,14.753484839925614,135.756,1.635,3,0,0,0,0,0,0,0,0,0,0,0,0
44018,Practice,16,44017.5,797.864538,-6054.192576,38.477,14.71850786429478,137.178,1.601,3,0,0,0,0,0,0,0,0,0,0,0,0
44019,Practice,16,44018.55,797.860068,-6054.196866,38.891,14.327940505894007,137.756,1.796,3,0,0,0,0,0,0,0,0,0,0,0,0
44020,Practice,16,44019.5,797.855964,-6054.20073,39.031,14.361026866185478,137.443,1.643,3,0,0,0,0,0,0,0,0,0,0,0,0
44021,Practice,16,44020.55,797.851512,-6054.204918,37.044,14.416240710497943,137.598,1.822,3,0,0,0,0,0,0,0,0,0,0,0,0
44022,Practice,16,44021.5,797.847852,-6054.208284,32.609,12.775757636372742,137.964,1.666,3,0,0,0,0,0,0,0,0,0,0,0,0
44023,Practice,16,44022.55,797.844426,-6054.211458,27.58,12.299242615212703,136.826,1.629,3,0,0,0,0,0,0,0,0,0,0,0,0
44024,Practice,16,44023.5,797.842344,-6054.214488,24.743,12.291665342694213,117.227,1.696,3,0,0,0,0,0,0,0,0,0,0,0,0
44025,Practice,16,44024.55,797.842212,-6054.218022,21.517,11.763937845300577,77.018,1.578,3,0,0,0,0,0,0,0,0,0,0,0,0
44026,Practice,16,44025.5,797.843982,-6054.220458,20.92,11.288597764966022,40.288,1.478,3,0,0,0,0,0,0,0,0,0,0,0,0
